formatted_cust_id,cust_numeric_suffix,cust_id_length,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,tenure_numeric,snapshot_month,balance_tier,account_status_desc,purchase_rank
CUST_14063,14063,6,174.214883,0.36364,0.00,0.00,0.00,956.09,0.00000,0.00000,0.00000,0.08333,1,0,1200.00,238.07,200.25,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14064,14064,6,147.765977,0.36364,1328.94,1328.94,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,4,4000.00,4606.17,107.75,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1762
CUST_14065,14065,6,349.855056,1.00000,3200.50,2097.88,1102.62,0.00,1.00000,1.00000,1.00000,0.00000,0,50,7000.00,3119.53,192.90,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,608
CUST_14066,14066,6,816.765152,1.00000,7967.04,7839.22,127.82,0.00,1.00000,1.00000,0.41667,0.00000,0,81,10000.00,8455.31,193.56,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,118
CUST_14067,14067,6,3177.232656,1.00000,5877.73,5430.68,447.05,0.00,1.00000,1.00000,1.00000,0.00000,0,100,6000.00,6686.89,1475.60,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,198
CUST_14068,14068,6,14.234636,0.54546,259.83,0.00,259.83,0.00,0.58333,0.00000,0.41667,0.00000,0,7,7000.00,357.27,143.33,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4459
CUST_14069,14069,6,117.018324,0.90909,625.94,625.94,0.00,0.00,0.54546,0.54546,0.00000,0.00000,0,6,11000.00,627.76,206.75,0.14286,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,91
CUST_14070,14070,6,330.236089,0.63636,0.00,0.00,0.00,930.46,0.00000,0.00000,0.00000,0.08333,1,0,6500.00,2048.98,325.88,0.20000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14071,14071,6,1087.567113,1.00000,564.54,357.90,206.64,0.00,0.75000,0.08333,0.66667,0.00000,0,16,1400.00,443.20,473.45,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3194
CUST_14072,14072,6,409.592245,1.00000,190.00,190.00,0.00,1986.43,0.16667,0.16667,0.00000,0.33333,6,2,11500.00,299.92,173.80,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4834
CUST_14073,14073,6,3.141961,0.18182,16.00,16.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,5500.00,656.05,120.44,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5940
CUST_14074,14074,6,1957.712033,1.00000,276.76,0.00,276.76,0.00,0.33333,0.00000,0.33333,0.00000,0,4,3000.00,566.11,403.52,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4374
CUST_14075,14075,6,75.936035,0.54546,856.44,856.44,0.00,0.00,0.27273,0.27273,0.00000,0.00000,0,3,2300.00,426.89,69.07,0.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,66
CUST_14076,14076,6,1459.518449,1.00000,393.82,134.07,259.75,0.00,0.91667,0.25000,0.83333,0.00000,0,35,1500.00,438.60,848.38,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3835
CUST_14077,14077,6,1033.498736,1.00000,21.75,0.00,21.75,1238.75,0.08333,0.00000,0.08333,0.33333,5,1,3000.00,255.78,489.81,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5908
CUST_14078,14078,6,2255.056361,0.90909,122.99,100.00,22.99,0.00,0.16667,0.08333,0.08333,0.00000,0,2,9000.00,3737.84,630.36,0.09091,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5209
CUST_14079,14079,6,1798.042812,1.00000,0.00,0.00,0.00,478.84,0.00000,0.00000,0.00000,0.08333,1,0,6300.00,1192.61,564.72,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14080,14080,6,179.209557,1.00000,1526.42,1526.42,0.00,0.00,1.00000,1.00000,0.00000,0.00000,0,26,13500.00,1482.29,190.94,0.91667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1542
CUST_14081,14081,6,1119.464381,1.00000,266.68,0.00,266.68,0.00,0.16667,0.00000,0.16667,0.00000,0,2,1400.00,1041.41,668.50,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4420
CUST_14082,14082,6,2046.402647,1.00000,3976.40,3298.79,677.61,0.00,1.00000,0.83333,0.41667,0.00000,0,23,7000.00,3413.23,513.76,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,436
CUST_14083,14083,6,472.529777,0.54546,358.20,0.00,358.20,1818.82,0.50000,0.00000,0.41667,0.08333,2,6,2500.00,485.18,308.73,0.50000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3987
CUST_14084,14084,6,1894.990608,1.00000,0.00,0.00,0.00,1930.27,0.00000,0.00000,0.00000,0.16667,2,0,5500.00,767.32,438.91,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14085,14085,6,1066.884128,1.00000,0.00,0.00,0.00,215.63,0.00000,0.00000,0.00000,0.25000,6,0,1200.00,222.80,263.19,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14086,14086,6,4896.223044,1.00000,0.00,0.00,0.00,396.23,0.00000,0.00000,0.00000,0.25000,3,0,5000.00,1288.70,1828.72,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14087,14087,6,57.943190,1.00000,440.00,0.00,440.00,0.00,0.91667,0.00000,0.91667,0.00000,0,11,6500.00,462.52,188.77,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3642
CUST_14088,14088,6,501.453416,1.00000,1199.46,447.00,752.46,0.00,0.83333,0.16667,0.66667,0.00000,0,17,6500.00,495.24,183.43,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1934
CUST_14089,14089,6,1422.853760,1.00000,159.46,159.46,0.00,0.00,0.10000,0.10000,0.00000,0.00000,0,3,1600.00,468.12,304.82,0.00000,10,10,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,131
CUST_14090,14090,6,423.972293,0.45455,0.00,0.00,0.00,1677.79,0.00000,0.00000,0.00000,0.33333,4,0,1500.00,316.45,110.83,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14091,14091,6,3894.241117,1.00000,1201.70,0.00,1201.70,995.06,0.58333,0.00000,0.58333,0.08333,2,7,4000.00,1734.24,3618.94,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1928
CUST_14092,14092,6,19.726196,0.81818,220.90,0.00,220.90,0.00,0.75000,0.00000,0.75000,0.00000,0,9,2500.00,275.40,145.95,0.88889,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4668
CUST_14094,14094,6,0.001146,0.09091,0.00,0.00,0.00,96.59,0.00000,0.00000,0.00000,0.08333,1,0,1500.00,1359.02,13.81,0.18182,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14095,14095,6,1126.942655,1.00000,0.00,0.00,0.00,86.44,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,353.90,231.58,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14096,14096,6,8121.778586,1.00000,231.14,52.44,178.70,2992.21,1.00000,0.08333,1.00000,0.25000,18,14,12000.00,2143.67,2870.33,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,4608
CUST_14097,14097,6,54.096839,0.72727,185.99,44.99,141.00,0.00,0.33333,0.08333,0.25000,0.00000,0,5,4000.00,367.31,128.44,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4852
CUST_14098,14098,6,58.312121,0.33333,0.00,0.00,0.00,839.11,0.00000,0.00000,0.00000,0.16667,5,0,1200.00,2616.22,53.87,1.00000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,138
CUST_14099,14099,6,2552.597938,1.00000,550.62,0.00,583.95,0.00,1.00000,0.00000,0.91667,0.00000,0,24,3000.00,478.63,1080.35,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3244
CUST_14100,14100,6,437.397682,1.00000,1936.22,1538.97,397.25,396.57,1.00000,1.00000,0.91667,0.08333,1,34,4000.00,2449.27,190.13,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1201
CUST_14101,14101,6,5523.175617,0.88889,0.00,0.00,0.00,4104.98,0.00000,0.00000,0.00000,0.55556,5,0,6500.00,4355.05,1018.17,0.00000,9,9,2026-09-01 00:00:00+00,High Balance,active_credit_customer,119
CUST_14102,14102,6,2088.285449,1.00000,0.00,0.00,0.00,1110.06,0.00000,0.00000,0.00000,0.16667,2,0,6000.00,476.67,567.62,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14103,14103,6,162.850565,1.00000,1326.72,1023.27,303.45,0.00,0.66667,0.66667,0.16667,0.00000,0,26,6000.00,967.49,146.02,0.14286,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1764
CUST_14104,14104,6,263.467374,0.45455,0.00,0.00,0.00,837.68,0.00000,0.00000,0.00000,0.18182,2,0,1700.00,279.75,186.82,0.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,241
CUST_14105,14105,6,1030.503395,1.00000,25.26,25.26,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,2,3000.00,1135.36,237.28,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5891
CUST_14106,14106,6,1420.113689,1.00000,393.63,393.63,0.00,0.00,0.41667,0.41667,0.00000,0.00000,0,8,1500.00,473.83,617.15,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3837
CUST_14107,14107,6,6.109243,0.18182,73.64,73.64,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,4000.00,71.93,16.12,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5537
CUST_14108,14108,6,1968.876429,1.00000,0.00,0.00,0.00,1803.87,0.00000,0.00000,0.00000,0.41667,7,0,10500.00,596.43,577.19,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14109,14109,6,488.340514,1.00000,4908.93,2290.36,2618.57,0.00,1.00000,0.91667,1.00000,0.00000,0,108,7500.00,4589.62,195.30,0.75000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,297
CUST_14111,14111,6,944.851251,1.00000,449.49,0.00,449.49,0.00,1.00000,0.00000,1.00000,0.00000,0,18,1000.00,642.85,495.32,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3610
CUST_14112,14112,6,5561.390014,1.00000,0.00,0.00,0.00,3041.33,0.00000,0.00000,0.00000,0.50000,17,0,6000.00,2193.97,1558.55,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5984
CUST_14113,14113,6,4705.036885,1.00000,887.87,810.70,77.17,766.18,0.58333,0.50000,0.16667,0.16667,2,15,6000.00,1091.78,1107.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2454
CUST_14114,14114,6,4802.507595,1.00000,0.00,0.00,0.00,286.58,0.00000,0.00000,0.00000,0.08333,1,0,5000.00,986.61,1852.58,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14115,14115,6,1724.945864,1.00000,2075.18,1841.70,233.48,0.00,0.91667,0.91667,0.41667,0.00000,0,25,8500.00,3792.75,451.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1105
CUST_14116,14116,6,3421.570645,1.00000,0.00,0.00,0.00,287.28,0.00000,0.00000,0.00000,0.08333,1,0,8500.00,1387.84,801.65,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14117,14117,6,99.029726,1.00000,1496.87,429.27,1067.60,0.00,0.91667,0.33333,0.83333,0.00000,0,48,5000.00,1760.09,164.91,0.41667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1575
CUST_14119,14119,6,4353.465530,1.00000,0.00,0.00,0.00,301.20,0.00000,0.00000,0.00000,0.25000,3,0,4650.00,984.37,2432.51,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14120,14120,6,4506.159773,1.00000,1948.25,546.35,1401.90,1870.14,1.00000,0.25000,1.00000,0.08333,2,27,11500.00,2398.86,1166.10,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1189
CUST_14121,14121,6,231.089583,1.00000,1547.92,1547.92,0.00,0.00,1.00000,1.00000,0.00000,0.00000,0,12,9000.00,1230.77,196.60,0.33333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1522
CUST_14122,14122,6,5199.213536,1.00000,271.40,204.00,67.40,1013.62,0.58333,0.16667,0.33333,0.33333,7,7,10000.00,1328.03,1215.22,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,4396
CUST_14123,14123,6,460.644885,1.00000,805.42,805.42,0.00,1916.48,0.50000,0.50000,0.00000,0.16667,4,6,7000.00,708.48,190.01,0.28571,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2605
CUST_14124,14124,6,421.796337,1.00000,2748.74,1623.74,1125.00,0.00,1.00000,1.00000,0.66667,0.00000,0,48,4500.00,2684.86,169.60,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,749
CUST_14125,14125,6,137.864267,0.27273,237.24,0.00,237.24,1113.53,1.00000,0.00000,1.00000,0.08333,2,12,1200.00,1232.90,109.85,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4581
CUST_14126,14126,6,5376.338384,1.00000,5899.35,3732.48,2166.87,0.00,1.00000,0.75000,0.91667,0.00000,0,112,6000.00,2816.62,2785.38,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,197
CUST_14127,14127,6,2557.241228,1.00000,2131.06,749.47,1381.59,0.00,0.91667,0.50000,0.83333,0.00000,0,55,5000.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1070
CUST_14128,14128,6,3971.701463,1.00000,721.51,175.00,546.51,0.00,0.91667,0.08333,1.00000,0.00000,0,53,13500.00,1169.63,1354.54,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2784
CUST_14129,14129,6,2454.552939,1.00000,461.32,24.00,437.32,0.00,0.41667,0.08333,0.33333,0.00000,0,6,8000.00,1010.44,681.48,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3561
CUST_14130,14130,6,8695.084351,1.00000,0.00,0.00,0.00,2772.59,0.00000,0.00000,0.00000,0.08333,2,0,17500.00,2353.94,2580.95,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,5984
CUST_14131,14131,6,2682.407264,1.00000,315.50,315.50,0.00,6629.32,0.25000,0.25000,0.00000,0.83333,28,4,6000.00,1617.80,907.05,0.10000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4186
CUST_14132,14132,6,3358.724054,1.00000,328.00,328.00,0.00,8416.85,0.16667,0.16667,0.00000,0.58333,27,2,5000.00,6698.91,1653.90,0.16667,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4126
CUST_14133,14133,6,196.967268,1.00000,1915.07,1808.25,106.82,0.00,1.00000,1.00000,0.83333,0.00000,0,67,7500.00,1776.39,175.48,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1212
CUST_14134,14134,6,817.953789,1.00000,0.00,0.00,0.00,1285.12,0.00000,0.00000,0.00000,0.25000,4,0,1500.00,1213.59,285.41,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14135,14135,6,0.000000,0.00000,0.00,0.00,0.00,181.65,0.00000,0.00000,0.00000,0.08333,1,0,2500.00,1140.96,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14136,14136,6,3702.768802,1.00000,0.00,0.00,0.00,3097.34,0.00000,0.00000,0.00000,0.50000,9,0,6000.00,2617.07,786.16,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14137,14137,6,73.876478,1.00000,600.00,0.00,600.00,0.00,0.66667,0.00000,0.66667,0.00000,0,12,3000.00,574.32,165.59,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3085
CUST_14138,14138,6,241.032979,1.00000,0.00,0.00,0.00,642.86,0.00000,0.00000,0.00000,0.08333,1,0,1500.00,915.45,195.16,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14139,14139,6,187.204739,1.00000,2816.01,2565.97,250.04,0.00,1.00000,1.00000,0.50000,0.00000,0,19,6000.00,2078.81,163.08,0.80000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,726
CUST_14140,14140,6,379.542951,0.54546,0.00,0.00,0.00,925.40,0.00000,0.00000,0.00000,0.08333,1,0,1500.00,2651.53,190.38,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14141,14141,6,647.166042,1.00000,369.49,0.00,369.49,0.00,0.58333,0.00000,0.50000,0.00000,0,9,12500.00,738.35,245.99,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3933
CUST_14142,14142,6,78.114579,0.81818,0.00,0.00,0.00,7155.61,0.00000,0.00000,0.00000,0.08333,2,0,15000.00,11241.39,16.95,0.14286,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14143,14143,6,136.839366,0.63636,1133.54,1133.54,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,4,16500.00,4802.00,234.30,0.42857,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2025
CUST_14144,14144,6,4858.925320,1.00000,9282.12,1578.86,7703.26,4446.46,0.83333,0.50000,0.66667,0.08333,1,111,9000.00,16822.59,3983.47,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,82
CUST_14145,14145,6,952.419564,1.00000,283.80,0.00,283.80,0.00,0.75000,0.00000,0.75000,0.00000,0,11,1000.00,611.49,607.28,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4335
CUST_14146,14146,6,70.392491,1.00000,1008.56,180.00,828.56,0.00,1.00000,0.16667,0.91667,0.00000,0,14,6000.00,1321.10,151.45,0.80000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2226
CUST_14147,14147,6,4252.504676,1.00000,2172.77,1491.73,681.04,0.00,1.00000,1.00000,1.00000,0.00000,0,45,11000.00,1425.67,1217.88,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1045
CUST_14148,14148,6,1282.087245,1.00000,0.00,0.00,0.00,200.87,0.00000,0.00000,0.00000,0.18182,2,0,1500.00,246.33,575.06,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,241
CUST_14149,14149,6,26.547229,0.63636,224.56,0.00,224.56,0.00,0.58333,0.00000,0.50000,0.00000,0,7,3000.00,264.39,167.67,0.60000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4645
CUST_14150,14150,6,285.645503,1.00000,1265.24,893.54,371.70,0.00,0.83333,0.50000,0.50000,0.00000,0,24,7000.00,1791.29,197.07,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1847
CUST_14151,14151,6,2033.538173,1.00000,929.25,297.51,631.74,1567.04,1.00000,0.25000,1.00000,0.08333,1,20,3500.00,1291.32,1843.75,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2372
CUST_14152,14152,6,2525.425787,1.00000,0.00,0.00,0.00,2892.51,0.00000,0.00000,0.00000,0.09091,2,0,3000.00,683.77,750.74,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,241
CUST_14153,14153,6,18.354425,0.77778,256.50,0.00,256.50,0.00,0.66667,0.00000,0.55556,0.00000,0,6,2000.00,306.97,109.78,0.80000,9,9,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,82
CUST_14154,14154,6,2571.311375,1.00000,0.00,0.00,0.00,6537.28,0.00000,0.00000,0.00000,0.58333,16,0,3000.00,4513.69,583.34,0.10000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14155,14155,6,3252.763399,0.83333,230.00,74.00,156.00,4497.28,0.83333,0.16667,0.66667,0.33333,5,11,4500.00,567.15,953.57,0.00000,6,6,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,91
CUST_14156,14156,6,817.439653,1.00000,1091.00,1091.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,2600.00,766.57,292.10,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2086
CUST_14157,14157,6,426.442669,1.00000,0.00,0.00,0.00,1619.69,0.00000,0.00000,0.00000,0.33333,7,0,9000.00,6270.97,307.54,0.20000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14158,14158,6,212.282538,0.54546,1698.90,1698.90,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,10,3000.00,2865.76,191.10,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1381
CUST_14159,14159,6,3298.236901,1.00000,385.00,385.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,7100.00,911.24,785.03,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3870
CUST_14161,14161,6,2759.801583,1.00000,0.00,0.00,0.00,1063.85,0.00000,0.00000,0.00000,0.33333,6,0,3000.00,665.17,656.71,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14162,14162,6,44.192011,0.45455,356.00,356.00,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,2,16500.00,836.69,205.91,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3995
CUST_14163,14163,6,405.234722,1.00000,916.04,916.04,0.00,0.00,0.41667,0.41667,0.00000,0.00000,0,14,500.00,628.24,202.20,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2395
CUST_14164,14164,6,4663.032241,1.00000,1325.31,1325.31,0.00,0.00,0.33333,0.33333,0.00000,0.00000,0,5,4500.00,2064.11,6004.09,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1767
CUST_14165,14165,6,209.490297,1.00000,1956.60,0.00,1956.60,0.00,1.00000,0.00000,1.00000,0.00000,0,12,4000.00,1800.38,177.88,0.91667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1182
CUST_14166,14166,6,70.963378,1.00000,759.73,432.37,327.36,0.00,1.00000,1.00000,0.91667,0.00000,0,25,7800.00,691.39,181.93,0.75000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2709
CUST_14167,14167,6,1024.990375,1.00000,0.00,0.00,0.00,58.44,0.00000,0.00000,0.00000,0.16667,3,0,1200.00,291.52,311.11,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_14168,14168,6,134.581135,0.63636,2300.42,2093.42,207.00,0.00,0.58333,0.50000,0.25000,0.00000,0,13,6000.00,3251.07,154.28,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,972
CUST_14169,14169,6,16.179446,0.27273,80.00,0.00,80.00,0.00,0.16667,0.00000,0.16667,0.00000,0,2,5000.00,140.01,69.87,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5496
CUST_14170,14170,6,2791.930619,1.00000,231.52,0.00,231.52,0.00,0.50000,0.00000,0.50000,0.00000,0,6,3000.00,1828.41,1109.45,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4605
CUST_14171,14171,6,293.614532,0.85714,839.61,839.61,0.00,2018.79,0.71429,0.71429,0.00000,0.85714,12,11,3000.00,2585.11,102.18,0.50000,7,7,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,30
CUST_14172,14172,6,1.470582,0.27273,0.00,0.00,0.00,18.15,0.00000,0.00000,0.00000,0.08333,1,0,9000.00,81.66,60.08,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_14173,14173,6,1.816814,0.09091,21.05,0.00,21.05,0.00,0.08333,0.00000,0.08333,0.00000,0,1,2900.00,243.14,112.02,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5909
CUST_14174,14174,6,1674.490411,1.00000,421.71,334.94,86.77,0.00,0.50000,0.50000,0.16667,0.00000,0,11,1700.00,790.34,691.97,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3719
CUST_14175,14175,6,1539.375352,1.00000,100.00,100.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,3000.00,420.28,450.30,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5349
