CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C15546,165.721899,1.00000,231.51,115.00,116.51,0.00,0.83333,0.16667,0.75000,0.00000,0,24,4300.00,90.96,208.15,0.00000,12
C15547,738.656748,1.00000,0.00,0.00,0.00,1417.01,0.00000,0.00000,0.00000,0.25000,3,0,3000.00,170.65,187.56,0.00000,12
C15548,3182.968599,1.00000,2502.46,2455.79,46.67,1837.02,0.83333,0.83333,0.16667,0.50000,22,53,5500.00,2170.56,1731.42,0.00000,12
C15549,44.586199,0.27273,413.70,0.00,413.70,0.00,0.16667,0.00000,0.16667,0.00000,0,4,2500.00,2271.74,131.14,0.00000,12
C15550,3221.105151,1.00000,3447.55,1450.00,1997.55,0.00,1.00000,0.16667,1.00000,0.00000,0,40,9500.00,5401.29,756.93,0.00000,12
C15551,45.869314,0.36364,0.00,0.00,0.00,566.94,0.00000,0.00000,0.00000,0.25000,10,0,4500.00,238.15,123.75,0.00000,12
C15552,2089.997028,1.00000,2576.00,2576.00,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,4,5700.00,574.51,531.18,0.00000,12
C15553,2017.314401,1.00000,4311.85,1259.88,3051.97,0.00,1.00000,0.66667,1.00000,0.00000,0,121,12000.00,5430.63,477.26,0.00000,12
C15554,1719.048074,1.00000,2115.79,1395.05,720.74,0.00,1.00000,0.58333,0.66667,0.00000,0,34,9000.00,4450.20,556.18,0.00000,12
C15555,875.649126,1.00000,0.00,0.00,0.00,748.13,0.00000,0.00000,0.00000,0.16667,3,0,1200.00,860.79,214.68,0.00000,12
C15556,268.826130,0.45455,0.00,0.00,0.00,2793.80,0.00000,0.00000,0.00000,0.16667,2,0,6000.00,6801.79,156.16,1.00000,12
C15557,1906.283349,1.00000,4016.42,1058.18,2958.24,0.00,1.00000,0.58333,1.00000,0.00000,0,35,8000.00,1344.62,526.83,0.00000,12
C15558,2686.595082,1.00000,282.52,282.52,0.00,0.00,0.41667,0.41667,0.00000,0.00000,0,5,3000.00,3747.50,1248.46,0.08333,12
C15559,99.508886,0.63636,248.72,225.39,23.33,198.92,0.25000,0.16667,0.08333,0.16667,3,3,1500.00,275.25,100.78,0.08333,12
C15560,1038.573059,1.00000,1023.76,855.90,167.86,0.00,0.90909,0.27273,0.81818,0.00000,0,18,1600.00,811.70,327.26,0.00000,11
C15561,5678.479456,1.00000,0.00,0.00,0.00,2677.46,0.00000,0.00000,0.00000,0.66667,35,0,9500.00,1259.72,1479.54,0.00000,12
C15562,788.595800,1.00000,3858.06,3678.81,179.25,974.55,0.91667,0.83333,0.16667,0.33333,6,44,7050.00,8123.06,3915.70,0.44444,12
C15563,2933.387442,0.72727,0.00,0.00,0.00,3317.25,0.00000,0.00000,0.00000,0.25000,5,0,6500.00,9317.53,929.33,0.12500,12
C15564,1322.005771,1.00000,0.00,0.00,0.00,159.29,0.00000,0.00000,0.00000,0.25000,3,0,1500.00,404.27,424.16,0.00000,12
C15565,286.686616,0.09091,0.00,0.00,0.00,3742.71,0.00000,0.00000,0.00000,0.08333,2,0,4000.00,0.00,,0.00000,12
C15566,485.507827,0.87500,0.00,0.00,0.00,455.23,0.00000,0.00000,0.00000,0.12500,1,0,2000.00,794.43,116.20,0.00000,8
C15567,216.716507,1.00000,0.00,0.00,0.00,810.79,0.00000,0.00000,0.00000,0.25000,3,0,1800.00,1308.54,94.71,0.25000,12
C15568,239.446482,0.63636,0.00,0.00,0.00,698.10,0.00000,0.00000,0.00000,0.25000,8,0,2000.00,351.85,181.34,0.16667,12
C15569,91.861479,1.00000,939.51,0.00,939.51,0.00,0.91667,0.00000,0.83333,0.00000,0,11,3000.00,874.02,180.36,1.00000,12
C15570,27.716642,0.10000,0.00,0.00,0.00,480.10,0.00000,0.00000,0.00000,0.10000,1,0,5000.00,0.00,,0.00000,10
C15571,1030.914048,1.00000,1083.44,1083.44,0.00,1342.62,1.00000,1.00000,0.00000,0.33333,5,48,1200.00,2574.98,606.74,0.08333,12
C15572,391.755763,1.00000,575.72,400.72,175.00,0.00,0.83333,0.41667,0.50000,0.00000,0,13,10500.00,1631.59,269.31,0.33333,12
C15573,126.279615,1.00000,1307.52,0.00,1307.52,0.00,1.00000,0.00000,1.00000,0.00000,0,39,6000.00,1491.69,164.14,0.50000,12
C15574,1193.708983,1.00000,6643.71,4841.70,1802.01,0.00,1.00000,0.91667,0.75000,0.00000,0,39,12500.00,6446.63,6340.90,0.00000,12
C15575,6958.239974,1.00000,0.00,0.00,0.00,3482.70,0.00000,0.00000,0.00000,0.16667,2,0,7500.00,3688.22,1752.66,0.00000,12
C15576,5965.535557,1.00000,0.00,0.00,0.00,419.18,0.00000,0.00000,0.00000,0.58333,7,0,6000.00,1495.07,2221.88,0.00000,12
C15577,1039.256129,1.00000,618.75,0.00,618.75,0.00,0.91667,0.00000,0.91667,0.00000,0,11,1700.00,202.14,262.20,0.00000,12
C15578,94.110539,1.00000,1090.19,0.00,1090.19,0.00,1.00000,0.00000,1.00000,0.00000,0,19,7000.00,1174.74,176.29,0.91667,12
C15579,293.118363,1.00000,368.91,0.00,368.91,683.54,0.75000,0.00000,0.75000,0.16667,3,18,1800.00,1309.49,195.95,0.16667,12
C15580,2206.463745,1.00000,1945.82,521.50,1424.32,194.74,1.00000,0.08333,1.00000,0.08333,1,56,9000.00,819.91,679.01,0.00000,12
C15581,39.554197,0.54546,353.90,0.00,353.90,0.00,0.50000,0.00000,0.50000,0.00000,0,6,2500.00,374.47,85.91,0.45455,12
C15582,237.435762,0.90909,1270.32,1270.32,0.00,438.42,0.33333,0.33333,0.00000,0.16667,2,6,1800.00,1148.38,110.25,0.00000,12
C15583,38.160715,0.54546,340.00,0.00,340.00,0.00,0.50000,0.00000,0.41667,0.00000,0,6,5000.00,888.22,146.35,1.00000,12
C15584,28.593511,0.90909,258.32,0.00,258.32,0.00,0.66667,0.00000,0.58333,0.00000,0,10,4000.00,307.75,161.03,0.16667,12
C15585,1597.679284,1.00000,272.40,0.00,272.40,0.00,1.00000,0.00000,1.00000,0.00000,0,16,1550.00,587.71,1090.81,0.00000,12
C15586,1140.918130,1.00000,0.00,0.00,0.00,1531.18,0.00000,0.00000,0.00000,0.33333,6,0,1800.00,1336.45,374.45,0.00000,12
C15587,1458.775165,1.00000,0.00,0.00,0.00,1759.30,0.00000,0.00000,0.00000,0.33333,10,0,3500.00,856.74,379.26,0.00000,12
C15588,2.307336,0.14286,0.00,0.00,0.00,28.44,0.00000,0.00000,0.00000,0.14286,1,0,3000.00,0.00,,0.00000,7
C15589,1173.112709,1.00000,823.05,573.05,250.00,1000.87,0.50000,0.25000,0.41667,0.25000,3,11,1500.00,2049.35,266.90,0.00000,12
C15590,287.817221,1.00000,360.00,360.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,3000.00,112.68,208.25,0.00000,12
C15591,3.894895,0.72727,182.49,0.00,182.49,0.00,0.91667,0.00000,0.91667,0.00000,0,11,1500.00,201.09,13.89,0.00000,12
C15592,2377.537394,1.00000,0.00,0.00,0.00,2420.59,0.00000,0.00000,0.00000,0.16667,3,0,5000.00,533.94,826.56,0.00000,12
C15593,4694.671605,1.00000,0.00,0.00,0.00,4174.72,0.00000,0.00000,0.00000,0.50000,14,0,12000.00,8919.23,1075.89,0.00000,12
C15594,30.072702,0.45455,461.99,461.99,0.00,0.00,0.33333,0.33333,0.00000,0.00000,0,4,6000.00,946.00,104.81,0.66667,12
C15595,44.538702,0.54546,916.67,0.00,916.67,0.00,0.41667,0.00000,0.41667,0.00000,0,5,1500.00,1075.58,94.76,0.41667,12
C15596,28.349518,0.45455,235.00,0.00,235.00,0.00,0.25000,0.00000,0.16667,0.00000,0,4,6000.00,268.13,67.70,0.27273,12
C15597,557.277303,1.00000,3739.78,3436.23,303.55,0.00,0.83333,0.83333,0.25000,0.00000,0,28,1500.00,3530.13,190.99,0.25000,12
C15598,1919.099019,1.00000,240.27,102.26,138.01,2116.08,0.83333,0.08333,0.75000,0.58333,17,11,3200.00,763.67,744.71,0.00000,12
C15599,4837.835705,0.90909,1283.40,1140.90,142.50,6312.34,0.81818,0.81818,0.09091,1.00000,24,34,4500.00,5190.70,6825.44,0.00000,11
C15600,226.346240,1.00000,2206.74,2206.74,0.00,0.00,1.00000,1.00000,0.00000,0.00000,0,24,10000.00,1891.00,204.48,0.81818,12
C15601,2269.073907,1.00000,284.90,284.90,0.00,490.61,0.16667,0.16667,0.00000,0.33333,5,6,6000.00,559.25,786.40,0.00000,12
C15602,588.618641,1.00000,0.00,0.00,0.00,36.77,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,1386.88,232.80,0.08333,12
C15603,5825.383670,1.00000,3426.12,2369.78,1056.34,570.06,1.00000,0.66667,0.91667,0.16667,2,39,17000.00,2925.02,1463.59,0.00000,12
C15604,2267.664008,1.00000,0.00,0.00,0.00,76.59,0.00000,0.00000,0.00000,0.08333,1,0,2500.00,597.05,673.47,0.00000,12
C15605,2514.170127,0.81818,87.28,87.28,0.00,1863.76,0.08333,0.08333,0.00000,0.33333,6,2,5000.00,4646.34,767.83,0.00000,12
C15606,2354.125834,1.00000,5351.58,3824.94,1526.64,156.15,1.00000,0.33333,1.00000,0.08333,1,21,10000.00,4452.75,562.10,0.00000,12
C15607,616.570241,0.81818,5788.81,5788.81,0.00,0.00,0.50000,0.50000,0.00000,0.00000,0,13,7000.00,5891.25,285.76,0.20000,12
C15608,153.679036,1.00000,181.81,0.00,181.81,0.00,0.83333,0.00000,0.83333,0.00000,0,16,1500.00,454.86,183.01,0.00000,12
C15609,417.898933,0.90000,1735.17,1116.67,618.50,649.94,0.90000,0.30000,0.80000,0.10000,2,20,2500.00,1892.68,170.46,0.12500,10
C15610,810.089776,0.90909,1428.89,1428.89,0.00,0.00,0.18182,0.18182,0.00000,0.00000,0,11,2500.00,1576.84,395.76,0.00000,11
C15611,450.746858,1.00000,194.10,194.10,0.00,345.73,0.16667,0.16667,0.00000,0.33333,6,4,600.00,635.07,389.80,0.00000,12
C15612,21.441736,0.63636,197.62,0.00,197.62,0.00,0.50000,0.00000,0.50000,0.00000,0,6,4000.00,398.38,153.65,1.00000,12
C15613,8978.156324,1.00000,482.88,325.52,157.36,72.44,0.75000,0.50000,0.75000,0.08333,1,15,9500.00,2112.62,5817.08,0.00000,12
C15614,1669.992809,1.00000,91.84,91.84,0.00,1680.87,0.16667,0.16667,0.00000,0.58333,11,2,4400.00,348.41,413.73,0.00000,12
C15615,957.010021,1.00000,604.80,0.00,604.80,901.75,1.00000,0.00000,0.91667,0.08333,3,12,1000.00,811.46,926.09,0.00000,12
C15616,249.489629,0.18182,0.00,0.00,0.00,3689.52,0.00000,0.00000,0.00000,0.16667,8,0,6000.00,0.00,,0.00000,12
C15617,12.886661,0.36364,1437.15,1399.80,37.35,0.00,0.33333,0.25000,0.08333,0.00000,0,4,2700.00,2372.01,98.77,0.25000,12
C15618,1502.517905,1.00000,266.64,0.00,266.64,0.00,0.72727,0.00000,0.63636,0.00000,0,8,1500.00,318.73,792.01,0.00000,11
C15619,2287.486277,1.00000,0.00,0.00,0.00,2705.09,0.00000,0.00000,0.00000,0.16667,1,0,3000.00,341.75,327.28,0.00000,6
C15620,184.890347,0.45455,1686.86,1686.86,0.00,0.00,0.25000,0.25000,0.00000,0.00000,0,5,6000.00,3873.51,127.02,0.00000,12
C15621,2122.821694,1.00000,255.34,199.34,56.00,1331.77,0.33333,0.16667,0.33333,0.50000,7,6,5000.00,1016.84,561.91,0.00000,12
C15622,1097.285930,1.00000,0.00,0.00,0.00,37.64,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,236.38,259.21,0.00000,12
C15623,114.523682,1.00000,83.00,83.00,0.00,69.23,0.16667,0.16667,0.00000,0.16667,2,3,300.00,196.33,201.62,0.08333,12
C15624,298.779514,0.90909,1205.85,310.97,894.88,0.00,0.66667,0.33333,0.41667,0.00000,0,12,3000.00,378.77,130.65,0.00000,12
C15625,2306.698723,0.72727,12784.51,11246.07,1538.44,191.65,0.66667,0.66667,0.33333,0.08333,1,68,6200.00,13705.00,1310.29,0.00000,12
C15626,8.838114,0.45455,1003.66,586.14,417.52,0.00,0.58333,0.33333,0.25000,0.00000,0,10,2500.00,1140.26,31.50,0.00000,12
C15627,1710.971649,1.00000,2042.50,1000.00,1042.50,0.00,0.83333,0.08333,0.83333,0.00000,0,12,9500.00,1952.92,387.28,0.00000,12
C15628,742.730997,1.00000,6236.64,4613.70,1622.94,0.00,1.00000,1.00000,1.00000,0.00000,0,49,3750.00,8529.33,256.82,0.83333,12
C15629,1625.118547,1.00000,2908.35,956.83,1951.52,1029.56,0.91667,0.33333,0.75000,0.16667,4,40,3500.00,763.75,1125.04,0.00000,12
C15630,358.915537,0.72727,0.00,0.00,0.00,709.49,0.00000,0.00000,0.00000,0.16667,5,0,6400.00,332.00,137.44,0.00000,12
C15631,1060.420992,1.00000,480.22,295.63,184.59,0.00,1.00000,0.25000,0.91667,0.00000,0,17,4200.00,2398.96,342.27,0.00000,12
C15632,1047.854274,1.00000,384.00,0.00,384.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,530.36,1127.72,0.00000,12
C15633,842.600625,0.90909,0.00,0.00,0.00,679.67,0.00000,0.00000,0.00000,0.33333,7,0,1200.00,1901.28,324.80,0.09091,12
C15634,2344.192770,1.00000,0.00,0.00,0.00,1517.27,0.00000,0.00000,0.00000,0.33333,9,0,3000.00,681.43,592.03,0.00000,12
C15636,352.736999,1.00000,1833.90,1833.90,0.00,0.00,0.41667,0.41667,0.00000,0.00000,0,6,2500.00,1779.98,188.77,0.40000,12
C15637,1643.215639,0.81818,0.00,0.00,0.00,2493.50,0.00000,0.00000,0.00000,0.36364,9,0,2500.00,414.95,7164.31,0.00000,11
C15638,1638.425340,1.00000,0.00,0.00,0.00,37.92,0.00000,0.00000,0.00000,0.08333,1,0,1800.00,459.15,335.81,0.00000,12
C15639,855.571897,0.66667,71.13,0.00,71.13,1343.02,0.66667,0.00000,0.55556,0.22222,5,6,1500.00,220.44,583.82,0.00000,9
C15640,2893.897487,1.00000,18.00,0.00,18.00,3904.51,0.08333,0.00000,0.08333,0.41667,23,1,6000.00,483.73,720.97,0.00000,12
C15641,19.766484,0.36364,197.48,0.00,197.48,0.00,0.33333,0.00000,0.25000,0.00000,0,4,16000.00,409.93,164.25,0.50000,12
C15642,16304.889250,1.00000,1770.57,0.00,1770.57,7424.09,0.50000,0.00000,0.41667,0.66667,13,9,19000.00,5337.96,8345.64,0.00000,12
C15643,5825.287700,1.00000,230.00,230.00,0.00,1909.59,0.08333,0.08333,0.00000,0.25000,3,1,7000.00,1537.82,1442.08,0.00000,12
C15644,753.518771,0.63636,1737.87,249.12,1488.75,947.96,1.00000,0.08333,1.00000,0.08333,1,27,2500.00,977.19,313.92,0.08333,12
C15645,40.074484,1.00000,423.37,423.37,0.00,0.00,1.00000,1.00000,0.00000,0.00000,0,12,7000.00,430.47,187.95,0.08333,12
C15646,765.966137,1.00000,1488.82,1402.35,86.47,0.00,0.83333,0.83333,0.25000,0.00000,0,24,4000.00,1111.59,181.84,0.00000,12
C15647,2594.878719,1.00000,160.00,160.00,0.00,3095.18,0.08333,0.08333,0.00000,0.25000,7,3,9500.00,851.53,596.33,0.00000,12
C15648,91.655431,0.36364,1110.01,1110.01,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,2,6000.00,3304.44,84.47,0.00000,12
C15649,1127.643812,1.00000,14454.98,10454.28,4000.70,0.00,1.00000,1.00000,1.00000,0.00000,0,82,9000.00,12996.64,289.76,0.91667,12
C15650,1.874969,0.36364,433.32,0.00,433.32,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2000.00,238.91,7.07,0.00000,12
C15651,4241.864828,1.00000,225.08,225.08,0.00,2842.77,0.09091,0.09091,0.00000,1.00000,17,2,5000.00,2011.13,1282.43,0.00000,11
C15652,287.565501,1.00000,472.32,375.00,97.32,1785.93,0.33333,0.16667,0.25000,0.41667,5,7,1000.00,2022.30,191.07,0.33333,12
C15653,5604.357612,0.90909,0.00,0.00,0.00,6067.59,0.00000,0.00000,0.00000,0.72727,15,0,6500.00,1255.55,1542.91,0.00000,11
C15654,345.754830,1.00000,3125.03,492.71,2632.32,0.00,1.00000,0.16667,1.00000,0.00000,0,36,5500.00,3016.56,189.38,1.00000,12
C15655,56.872544,1.00000,748.36,748.36,0.00,0.00,1.00000,1.00000,0.00000,0.00000,0,12,4000.00,698.82,170.77,1.00000,12
C15656,471.104779,1.00000,0.00,0.00,0.00,58.19,0.00000,0.00000,0.00000,0.25000,3,0,500.00,165.27,190.84,0.00000,12
C15657,11.944853,0.18182,88.93,88.93,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,2750.00,430.51,154.07,0.00000,12
C15658,4276.929643,1.00000,298.00,298.00,0.00,7635.62,0.16667,0.16667,0.00000,0.33333,11,2,8000.00,969.69,1336.96,0.00000,12
C15659,1768.589163,1.00000,63.70,63.70,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,2000.00,750.93,379.08,0.00000,12
C15660,714.813335,1.00000,1110.42,0.00,1110.42,0.00,0.50000,0.00000,0.50000,0.00000,0,6,2200.00,4296.91,4130.59,0.08333,12
C15661,1222.745469,0.36364,0.00,0.00,0.00,5396.55,0.00000,0.00000,0.00000,0.08333,1,0,6000.00,15843.68,1261.13,0.33333,12
C15662,70.794108,0.90909,0.00,0.00,0.00,211.85,0.00000,0.00000,0.00000,0.18182,2,0,150.00,699.29,599.55,0.00000,11
C15663,67.728810,1.00000,869.48,685.79,183.69,0.00,0.91667,0.83333,0.66667,0.00000,0,20,3000.00,824.56,175.24,0.75000,12
C15664,1455.904478,0.81818,149.00,149.00,0.00,1991.84,0.08333,0.08333,0.00000,0.33333,7,1,2200.00,2326.99,1115.44,0.00000,12
C15666,309.491763,0.45455,0.00,0.00,0.00,3497.52,0.00000,0.00000,0.00000,0.25000,6,0,4000.00,5364.68,116.71,0.33333,12
C15667,635.482130,1.00000,1481.24,1160.26,320.98,0.00,1.00000,0.45455,0.54546,0.00000,0,21,6000.00,805.52,219.72,0.18182,11
C15668,2475.507619,1.00000,569.85,233.04,336.81,1909.47,0.66667,0.08333,0.58333,0.25000,3,14,5000.00,672.05,658.66,0.00000,12
C15669,6976.346140,1.00000,2552.10,2080.01,472.09,377.86,1.00000,0.91667,0.83333,0.08333,1,50,9000.00,1850.33,2024.38,0.00000,12
C15670,3767.546906,1.00000,3545.56,1653.36,1892.20,1841.56,1.00000,0.75000,1.00000,0.08333,1,30,9000.00,4061.60,1007.69,0.00000,12
C15671,182.854647,1.00000,1978.87,765.85,1213.02,0.00,1.00000,0.75000,1.00000,0.00000,0,68,6000.00,1590.33,167.14,0.75000,12
C15672,14.571059,0.54546,180.50,0.00,180.50,0.00,0.41667,0.00000,0.33333,0.00000,0,5,6000.00,178.58,69.36,0.36364,12
C15673,10.035492,1.00000,0.00,0.00,0.00,139.11,0.00000,0.00000,0.00000,0.08333,2,0,1000.00,154.97,77.40,0.00000,12
C15674,2584.617366,1.00000,0.00,0.00,0.00,385.42,0.00000,0.00000,0.00000,0.30000,3,0,3000.00,3206.87,557.97,0.00000,10
C15675,3857.278468,1.00000,0.00,0.00,0.00,1238.05,0.00000,0.00000,0.00000,0.44444,6,0,4000.00,666.98,635.61,0.00000,9
C15676,374.101774,1.00000,1283.36,1253.36,30.00,0.00,1.00000,1.00000,0.08333,0.00000,0,14,1800.00,1482.14,202.18,0.08333,12
C15677,1696.302382,1.00000,0.00,0.00,0.00,1578.16,0.00000,0.00000,0.00000,0.66667,13,0,3000.00,650.72,784.06,0.00000,12
C15678,760.884589,0.83333,2940.79,2644.17,296.62,103.18,0.83333,0.83333,0.33333,0.16667,1,53,11500.00,426.80,113.26,0.00000,6
C15680,269.406382,1.00000,2629.96,2006.57,623.39,0.00,0.75000,0.41667,0.58333,0.00000,0,19,2200.00,1936.72,202.62,0.41667,12
C15681,2948.966018,1.00000,4129.97,1804.10,2325.87,451.62,1.00000,0.75000,1.00000,0.25000,4,56,5000.00,2557.01,605.70,0.00000,12
C15682,130.142888,0.63636,0.00,0.00,0.00,435.23,0.00000,0.00000,0.00000,0.08333,1,0,3000.00,791.78,138.42,0.16667,12
C15683,449.026889,1.00000,313.20,0.00,313.20,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,136.10,217.45,0.00000,12
C15684,2556.292783,1.00000,0.00,0.00,0.00,226.37,0.00000,0.00000,0.00000,0.16667,2,0,6000.00,1311.01,841.88,0.00000,12
C15685,3031.933707,1.00000,2000.60,2000.60,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,3,6500.00,811.11,858.30,0.00000,12
C15686,26.982025,0.18182,237.60,0.00,237.60,0.00,0.16667,0.00000,0.08333,0.00000,0,2,2500.00,0.00,,0.00000,12
C15687,1866.428342,1.00000,3306.06,549.00,2757.06,0.00,1.00000,0.16667,1.00000,0.00000,0,54,5000.00,2248.34,431.80,0.00000,12
C15688,2059.035678,1.00000,0.00,0.00,0.00,387.76,0.00000,0.00000,0.00000,0.08333,1,0,2500.00,460.01,754.98,0.00000,12
C15689,30.395073,1.00000,512.47,512.47,0.00,0.00,1.00000,1.00000,0.00000,0.00000,0,12,7000.00,484.67,192.91,1.00000,12
C15690,91.266202,0.90909,701.59,701.59,0.00,0.00,0.33333,0.33333,0.00000,0.00000,0,6,3200.00,812.38,140.18,0.10000,12
C15691,76.673877,0.77778,410.90,0.00,410.90,0.00,0.66667,0.00000,0.55556,0.00000,0,6,1500.00,449.09,100.11,0.00000,9
C15692,200.574081,1.00000,675.90,675.90,0.00,0.00,0.41667,0.41667,0.00000,0.00000,0,8,7500.00,753.50,308.60,0.08333,12
C15693,0.000000,0.00000,350.48,0.00,350.48,0.00,0.41667,0.00000,0.41667,0.00000,0,5,2700.00,681.92,,0.00000,12
C15694,1078.300900,1.00000,0.00,0.00,0.00,1537.89,0.00000,0.00000,0.00000,0.66667,16,0,1500.00,199.01,226.88,0.00000,6
C15695,633.209696,1.00000,1625.01,1165.36,459.65,0.00,1.00000,0.33333,1.00000,0.00000,0,29,2500.00,764.71,206.99,0.00000,12
C15696,26.296743,0.54546,417.00,417.00,0.00,0.00,1.00000,1.00000,0.00000,0.00000,0,13,6500.00,960.74,86.56,0.11111,12
C15697,16.727614,0.54546,128.00,0.00,128.00,0.00,0.33333,0.00000,0.33333,0.00000,0,4,5000.00,363.87,170.74,1.00000,12
C15698,882.715792,1.00000,120.00,0.00,120.00,322.94,1.00000,0.00000,1.00000,0.25000,4,12,1000.00,307.58,249.01,0.00000,12
C15699,1540.077454,1.00000,0.00,0.00,0.00,3490.33,0.00000,0.00000,0.00000,0.58333,16,0,4000.00,383.06,394.76,0.00000,12
C15700,10495.739340,1.00000,5038.27,1940.88,3097.39,0.00,1.00000,0.50000,1.00000,0.00000,0,108,14500.00,2564.86,4606.76,0.00000,12
C15701,2182.752161,1.00000,3216.97,2360.30,856.67,5594.06,1.00000,0.66667,1.00000,0.58333,17,51,10000.00,7573.55,501.71,0.25000,12
C15702,177.822533,1.00000,0.00,0.00,0.00,212.60,0.00000,0.00000,0.00000,0.09091,1,0,3000.00,141.27,271.38,0.00000,11
C15703,3127.073601,1.00000,4468.44,4432.46,35.98,0.00,1.00000,0.83333,0.08333,0.00000,0,55,4500.00,665.05,850.25,0.00000,12
C15704,924.170798,1.00000,1663.77,1663.77,0.00,3718.28,0.83333,0.83333,0.00000,0.50000,11,21,3000.00,4201.69,307.54,0.20000,12
C15705,750.528885,1.00000,1384.79,886.32,498.47,0.00,1.00000,1.00000,0.91667,0.00000,0,34,1800.00,759.92,225.74,0.00000,12
C15706,701.135691,1.00000,1004.04,624.00,380.04,181.87,0.41667,0.16667,0.25000,0.08333,1,6,3000.00,359.83,190.23,0.00000,12
C15707,21.960773,1.00000,175.45,0.00,175.45,0.00,1.00000,0.00000,0.90909,0.00000,0,11,1500.00,143.61,164.36,0.77778,11
C15708,1175.922628,1.00000,14.72,14.72,0.00,79.25,0.08333,0.08333,0.00000,0.25000,3,1,1200.00,347.57,463.99,0.00000,12
C15709,4612.147149,1.00000,0.00,0.00,0.00,2260.62,0.00000,0.00000,0.00000,0.25000,4,0,6500.00,1210.98,1565.68,0.00000,12
C15710,19.928467,0.72727,310.64,0.00,310.64,0.00,0.66667,0.00000,0.58333,0.00000,0,8,9000.00,409.45,175.25,0.71429,12
C15711,26.157304,0.81818,318.41,65.00,253.41,0.00,0.75000,0.08333,0.66667,0.00000,0,11,5000.00,240.47,154.21,0.00000,12
C15712,13.998410,0.85714,94.86,0.00,94.86,0.00,0.85714,0.00000,0.71429,0.00000,0,6,1500.00,68.32,104.26,0.40000,7
C15713,1594.328636,1.00000,0.00,0.00,0.00,2880.61,0.00000,0.00000,0.00000,0.33333,19,0,3000.00,348.80,510.99,0.00000,12
C15714,37.050529,1.00000,367.17,0.00,367.17,0.00,1.00000,0.00000,1.00000,0.00000,0,19,2000.00,326.62,152.55,0.63636,12
C15715,844.230511,1.00000,615.00,336.00,279.00,0.00,0.66667,0.25000,0.41667,0.00000,0,9,1500.00,1028.16,183.04,0.00000,12
C15716,1228.170181,1.00000,817.94,436.64,381.30,0.00,0.66667,0.16667,0.50000,0.00000,0,8,1500.00,708.38,831.44,0.00000,12
C15717,1727.699797,1.00000,0.00,0.00,0.00,414.07,0.00000,0.00000,0.00000,0.18182,2,0,2000.00,396.84,680.41,0.00000,11
C15718,1306.735189,1.00000,0.00,0.00,0.00,256.36,0.00000,0.00000,0.00000,0.25000,4,0,5500.00,536.07,324.67,0.00000,12
C15719,5182.092727,1.00000,3183.43,1049.30,2134.13,445.34,1.00000,0.25000,1.00000,0.16667,7,67,6000.00,2400.86,2257.79,0.00000,12
C15720,756.573198,1.00000,1056.64,683.89,372.75,548.07,0.50000,0.50000,0.33333,0.25000,4,16,1800.00,1597.75,309.58,0.08333,12
C15721,1727.516892,1.00000,624.46,624.46,0.00,0.00,0.33333,0.33333,0.00000,0.00000,0,9,1800.00,925.23,865.08,0.00000,12
C15722,1441.404242,0.40000,0.00,0.00,0.00,7313.20,0.00000,0.00000,0.00000,0.40000,5,0,8000.00,462.44,856.40,0.00000,10
C15723,1032.823341,1.00000,1540.06,1395.13,144.93,0.00,1.00000,0.91667,1.00000,0.00000,0,28,4000.00,3846.03,322.51,0.18182,12
C15724,1623.176564,0.90909,0.00,0.00,0.00,3478.64,0.00000,0.00000,0.00000,0.81818,34,0,3000.00,1007.21,433.96,0.00000,11
C15725,1602.425383,1.00000,0.00,0.00,0.00,1770.28,0.00000,0.00000,0.00000,0.58333,17,0,2500.00,1434.57,597.46,0.00000,12
C15726,14.593148,1.00000,158.70,0.00,158.70,0.00,1.00000,0.00000,1.00000,0.00000,0,23,5200.00,193.71,141.03,0.70000,12
C15727,20.700474,0.85714,94.98,0.00,94.98,0.00,0.85714,0.00000,0.71429,0.00000,0,6,1000.00,86.17,104.77,0.50000,7
C15728,3467.619262,1.00000,468.49,278.50,189.99,2493.18,0.83333,0.08333,0.66667,0.50000,10,10,4000.00,1612.00,898.05,0.00000,12
C15729,212.840350,1.00000,1944.48,864.38,1080.10,0.00,1.00000,0.66667,1.00000,0.00000,0,36,6000.00,1780.99,182.32,0.41667,12
